# Source data for Extended Data Figure 1,
,
# Extended Data Figure 1a: GALA-V delay resolution function,
# Freq Array: 6000 8500 10400 13300,
# Effective BW = 2685.12,
# GCM of Frq. Intvl= 100 [MHz],
# Ambguity = 10 [nsec],
# Columns are delay in nanoseconds and amplitude,
,
-10.2295,0.0109457
-10.2234,0.00962322
-10.2173,0.00817568
-10.2112,0.00664803
-10.2051,0.00509377
-10.199,0.00358656
-10.1929,0.00227294
-10.1868,0.00159081
-10.1807,0.00203746
-10.1746,0.00297512
-10.1685,0.00390248
-10.1624,0.00467192
-10.1562,0.00522518
-10.1501,0.00553121
-10.144,0.00557257
-10.1379,0.00534217
-10.1318,0.00484338
-10.1257,0.00409353
-10.1196,0.00313812
-10.1135,0.00211975
-10.1074,0.00162724
-10.1013,0.00250469
-10.0952,0.00414082
-10.0891,0.00605578
-10.083,0.00810724
-10.0769,0.0102243
-10.0708,0.0123534
-10.0647,0.0144471
-10.0586,0.0164612
-10.0525,0.0183546
-10.0464,0.0200895
-10.0403,0.0216323
-10.0342,0.0229534
-10.0281,0.0240285
-10.022,0.0248386
-10.0159,0.0253706
-10.0098,0.0256173
-10.0037,0.0255775
-9.99756,0.0252559
-9.99146,0.0246631
-9.98535,0.023815
-9.97925,0.0227324
-9.97314,0.0214406
-9.96704,0.0199687
-9.96094,0.0183485
-9.95483,0.0166143
-9.94873,0.0148018
-9.94263,0.0129471
-9.93652,0.0110863
-9.93042,0.0092547
-9.92432,0.00748608
-9.91821,0.00581288
-9.91211,0.0042672
-9.90601,0.00288573
-9.8999,0.00173261
-9.8938,0.00101643
-9.8877,0.00112659
-9.88159,0.00164039
-9.87549,0.00211477
-9.86938,0.00245246
-9.86328,0.00263691
-9.85718,0.0026723
-9.85107,0.00257142
-9.84497,0.00235215
-9.83887,0.00203617
-9.83276,0.00164903
-9.82666,0.00122292
-9.82056,0.000811138
-9.81445,0.000555171
-9.80835,0.00067802
-9.80225,0.00102202
-9.79614,0.0013899
-9.79004,0.0017186
-9.78394,0.00198329
-9.77783,0.00217124
-9.77173,0.00227604
-9.76562,0.00229608
-9.75952,0.00223379
-9.75342,0.00209531
-9.74731,0.00189007
-9.74121,0.00163037
-9.73511,0.00133091
-9.729,0.00100823
-9.7229,0.000680142
-9.7168,0.000365056
-9.71069,8.13E-05
-9.70459,0.000153389
-9.69849,0.000323135
-9.69238,0.000414613
-9.68628,0.000419743
-9.68018,0.000345312
-9.67407,0.000271952
-9.66797,0.000441136
-9.66187,0.000846182
-9.65576,0.00139295
-9.64966,0.00205211
-9.64355,0.00280673
-9.63745,0.00364026
-9.63135,0.00453443
-9.62524,0.00546889
-9.61914,0.00642162
-9.61304,0.00736934
-9.60693,0.00828819
-9.60083,0.00915435
-9.59473,0.00994482
-9.58862,0.010638
-9.58252,0.0112147
-9.57642,0.0116584
-9.57031,0.0119563
-9.56421,0.0120995
-9.55811,0.0120842
-9.552,0.0119116
-9.5459,0.0115887
-9.53979,0.0111288
-9.53369,0.0105523
-9.52759,0.00988694
-9.52148,0.00916929
-9.51538,0.00844507
-9.50928,0.00776918
-9.50317,0.00720267
-9.49707,0.0068039
-9.49097,0.00661252
-9.48486,0.00663287
-9.47876,0.00682984
-9.47266,0.00714213
-9.46655,0.00750229
-9.46045,0.00785126
-9.45435,0.008145
-9.44824,0.00835637
-9.44214,0.00847573
-9.43604,0.0085116
-9.42993,0.00849194
-9.42383,0.00846492
-9.41772,0.00849721
-9.41162,0.00866596
-9.40552,0.00904283
-9.39941,0.00967405
-9.39331,0.0105678
-9.38721,0.0116964
-9.3811,0.0130083
-9.375,0.0144412
-9.3689,0.0159309
-9.36279,0.0174154
-9.35669,0.0188371
-9.35059,0.0201429
-9.34448,0.0212851
-9.33838,0.0222215
-9.33228,0.0229157
-9.32617,0.0233378
-9.32007,0.0234641
-9.31396,0.0232784
-9.30786,0.0227714
-9.30176,0.0219413
-9.29565,0.0207938
-9.28955,0.0193424
-9.28345,0.0176075
-9.27734,0.0156173
-9.27124,0.0134076
-9.26514,0.0110233
-9.25903,0.00852365
-9.25293,0.0060024
-9.24683,0.00369063
-9.24072,0.00252834
-9.23462,0.00377151
-9.22852,0.00599403
-9.22241,0.00832754
-9.21631,0.0105608
-9.21021,0.0126082
-9.2041,0.0144174
-9.198,0.015951
-9.19189,0.0171815
-9.18579,0.0180902
-9.17969,0.0186669
-9.17358,0.0189095
