pl_name,hostname,default_flag,soltype,disc_year,discoverymethod,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,pl_insol,pl_rade,pl_radeerr1,pl_radeerr2,pl_radj,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_rad,st_mass,st_met,st_meterr1,st_meterr2,st_age,st_logg,sy_dist,pl_refname,st_refname,disc_refname
"HD 215152 e","HD 215152",1,"Published Confirmed",2018,"Radial Velocity",25.19670000000,0.1541700000,0.000000,,,,,,,2.87700000,1.06300000,-1.48100000,0.00905201,"Msini",,"K3 V",4935.00,76.00,-76.00,0.730000,0.770000,-0.1000,0.0400,-0.0400,,4.400000,21.59740000,"<a refstr=DELISLE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...614A.133D/abstract target=ref>Delisle et al. 2018</a>","<a refstr=DELISLE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...614A.133D/abstract target=ref>Delisle et al. 2018</a>","<a refstr=DELISLE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...614A.133D/abstract target=ref>Delisle et al. 2018</a>"
"TCP J05074264+2447555 b","TCP J05074264+2447555",1,"Published Confirmed",2018,"Microlensing",,0.9400000000,,,,,,,,20.00000000,2.00000000,-2.00000000,0.06292704,"Mass",,,,,,,0.586000,,,,,,505.00000000,"<a refstr=FUKUI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..206F/abstract target=ref>Fukui et al. 2019</a>","<a refstr=FUKUI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..206F/abstract target=ref>Fukui et al. 2019</a>","<a refstr=NUCITA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476.2962N/abstract target=ref>Nucita et al. 2018</a>"
"Kepler-1654 b","Kepler-1654",1,"Published Confirmed",2018,"Transit",1047.83560000000,2.0260000000,0.260000,206.00,0.3000,9.18017100,0.21297100,-0.19055300,0.81900000,158.91500000,,,0.50000000,"Mass",1.200000,"G5 V",5597.00,95.00,-93.00,1.179000,1.011000,-0.0880,0.0970,-0.0950,5.0000,4.300100,568.11700000,"<a refstr=BEICHMAN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..158B/abstract target=ref>Beichman et al. 2018</a>","<a refstr=BEICHMAN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..158B/abstract target=ref>Beichman et al. 2018</a>","<a refstr=BEICHMAN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..158B/abstract target=ref>Beichman et al. 2018</a>"
"UKIRT-2017-BLG-001L b","UKIRT-2017-BLG-001L",1,"Published Confirmed",2018,"Microlensing",,4.1800000000,,,,,,,,407.00000000,120.00000000,-140.00000000,1.28000000,"Mass",,,,,,,0.810000,,,,,,6300.00000000,"<a refstr=SHVARTZVALD_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...857L...8S/abstract target=ref>Shvartzvald et al. 2018</a>","<a refstr=SHVARTZVALD_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...857L...8S/abstract target=ref>Shvartzvald et al. 2018</a>","<a refstr=SHVARTZVALD_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...857L...8S/abstract target=ref>Shvartzvald et al. 2018</a>"
"OGLE-2017-BLG-0173L b","OGLE-2017-BLG-0173L",1,"Published Confirmed",2018,"Microlensing",,3.9130000000,,,,,,,,3.26900000,3.84900000,-2.01500000,0.01029000,"Mass",,,,,,,0.396000,,,,,,4705.00000000,"<a refstr=HWANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...20H/abstract target=ref>Hwang et al. 2018</a>","<a refstr=HWANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...20H/abstract target=ref>Hwang et al. 2018</a>","<a refstr=HWANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...20H/abstract target=ref>Hwang et al. 2018</a>"
"MOA-2010-BLG-117L b","MOA-2010-BLG-117L",1,"Published Confirmed",2018,"Microlensing",,2.4200000000,,,,,,,,170.00000000,32.00000000,-32.00000000,0.54000000,"Mass",,,,,,,0.580000,,,,,,3500.00000000,"<a refstr=BENNETT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..141B/abstract target=ref>Bennett et al. 2018</a>","<a refstr=BENNETT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..141B/abstract target=ref>Bennett et al. 2018</a>","<a refstr=BENNETT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..141B/abstract target=ref>Bennett et al. 2018</a>"
"K2-232 b","K2-232",1,"Published Confirmed",2018,"Transit",11.16845400000,0.1035600000,0.258000,1030.00,,11.20900000,0.24659800,-0.22418000,1.00000000,126.49634000,11.75971000,-11.75971000,0.39800000,"Mass",,,6154.00,60.00,-60.00,1.161000,1.188000,0.1000,0.0400,-0.0400,1.4300,4.379000,130.72000000,"<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.2572B/abstract target=ref>Brahm et al. 2018</a>","<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.2572B/abstract target=ref>Brahm et al. 2018</a>","<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.2572B/abstract target=ref>Brahm et al. 2018</a>"
"K2-231 b","K2-231",1,"Published Confirmed",2018,"Transit",13.84190100000,,,,,2.50000000,0.20000000,-0.20000000,0.22303506,,,,,,,,5695.00,50.00,-50.00,0.950000,1.010000,0.1400,0.0400,-0.0400,3.0000,4.480000,321.21500000,"<a refstr=CURTIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..173C/abstract target=ref>Curtis et al. 2018</a>","<a refstr=CURTIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..173C/abstract target=ref>Curtis et al. 2018</a>","<a refstr=CURTIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..173C/abstract target=ref>Curtis et al. 2018</a>"
"HATS-39 b","HATS-39",1,"Published Confirmed",2018,"Transit",4.57763480000,0.0600700000,0.275000,1645.00,,17.59813000,1.34508000,-1.34508000,1.57000000,200.23290000,41.31790000,-41.31790000,0.63000000,"Mass",0.202000,,6572.00,83.00,-83.00,1.621000,1.379000,0.0000,0.0440,-0.0440,2.0600,4.158000,878.52100000,"<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>","<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>","<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>"
"HATS-40 b","HATS-40",1,"Published Confirmed",2018,"Transit",3.26427360000,0.0499700000,0.312000,2101.00,,17.71022000,1.79344000,-1.34508000,1.58000000,505.34970000,76.27920000,-76.27920000,1.59000000,"Mass",0.490000,,6460.00,130.00,-130.00,2.260000,1.561000,0.0100,0.0770,-0.0770,2.0700,3.921000,1342.29000000,"<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>","<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>","<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>"
"HATS-41 b","HATS-41",1,"Published Confirmed",2018,"Transit",4.19364900000,0.0583000000,0.380000,1710.00,,14.90797000,3.25061000,-2.24180000,1.33000000,3082.95100000,508.52800000,-508.52800000,9.70000000,"Mass",5.100000,,6424.00,91.00,-91.00,1.710000,1.496000,0.4700,0.0410,-0.0410,1.3400,4.140000,737.66800000,"<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>","<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>","<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>"
"HATS-42 b","HATS-42",1,"Published Confirmed",2018,"Transit",2.29210200000,0.0368900000,0.229000,1856.00,,15.69260000,2.80225000,-1.56926000,1.40000000,597.52040000,47.67450000,-47.67450000,1.88000000,"Mass",0.830000,,6060.00,120.00,-120.00,1.480000,1.273000,0.2200,0.0700,-0.0700,3.2600,4.201000,800.37700000,"<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>","<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>","<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>"
"OGLE-2017-BLG-1522L b","OGLE-2017-BLG-1522L",1,"Published Confirmed",2018,"Microlensing",,0.5900000000,,,,,,,,240.00000000,400.00000000,-130.00000000,0.75000000,"Mass",,,,,,,0.045000,,,,,,7490.00000000,"<a refstr=JUNG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..219J/abstract target=ref>Jung et al. 2018</a>","<a refstr=JUNG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..219J/abstract target=ref>Jung et al. 2018</a>","<a refstr=JUNG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..219J/abstract target=ref>Jung et al. 2018</a>"
"HD 158996 b","HD 158996",1,"Published Confirmed",2018,"Radial Velocity",820.20000000000,2.1000000000,0.130000,,,,,,,4449.62000000,731.00900000,-731.00900000,14.00000000,"Msini",,"K5 III",4069.00,30.00,-30.00,50.300000,1.800000,-0.2000,0.1000,-0.1000,1.6000,1.400000,283.65900000,"<a refstr=BANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018JKAS...51...17B/abstract target=ref>Bang et al. 2018</a>","<a refstr=BANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018JKAS...51...17B/abstract target=ref>Bang et al. 2018</a>","<a refstr=BANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018JKAS...51...17B/abstract target=ref>Bang et al. 2018</a>"
"KPS-1 b","KPS-1",1,"Published Confirmed",2018,"Transit",1.70629100000,0.0269000000,0.000000,1459.00,729.0000,11.54527000,1.45717000,-1.34508000,1.03000000,346.43470000,27.33338000,-27.65121000,1.09000000,"Mass",1.310000,"K1 V",5165.00,90.00,-90.00,0.907000,0.892000,0.2200,0.1300,-0.1300,,4.470000,262.70600000,"<a refstr=BURDANOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018PASP..130g4401B/abstract target=ref>Burdanov et al. 2018</a>","<a refstr=BURDANOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018PASP..130g4401B/abstract target=ref>Burdanov et al. 2018</a>","<a refstr=BURDANOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018PASP..130g4401B/abstract target=ref>Burdanov et al. 2018</a>"
"K2-233 b","K2-233",1,"Published Confirmed",2018,"Transit",2.46758300000,0.0329300000,0.000000,1127.00,269.0000,1.31500000,0.03600000,-0.03600000,0.11731664,2.40000000,1.50000000,-1.30000000,0.00755124,"Mass",5.700000,"K3",4796.00,66.00,-66.00,0.710000,0.790000,-0.0820,0.0280,-0.0280,0.3600,4.530000,67.50620000,"<a refstr=BARRAG_AMP_AACUTE_N_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.522.3458B/abstract target=ref>Barrag&aacute;n et al. 2023</a>","<a refstr=BARRAG_AMP_AACUTE_N_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.522.3458B/abstract target=ref>Barrag&aacute;n et al. 2023</a>","<a refstr=DAVID_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..222D/abstract target=ref>David et al. 2018</a>"
"K2-233 c","K2-233",1,"Published Confirmed",2018,"Transit",7.06024000000,0.0664000000,0.000000,794.00,66.2000,1.27200000,0.03800000,-0.03800000,0.11348043,4.60000000,1.80000000,-1.70000000,0.01447322,"Mass",12.400000,"K3",4796.00,66.00,-66.00,0.710000,0.790000,-0.0820,0.0280,-0.0280,0.3600,4.530000,67.50620000,"<a refstr=BARRAG_AMP_AACUTE_N_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.522.3458B/abstract target=ref>Barrag&aacute;n et al. 2023</a>","<a refstr=BARRAG_AMP_AACUTE_N_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.522.3458B/abstract target=ref>Barrag&aacute;n et al. 2023</a>","<a refstr=DAVID_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..222D/abstract target=ref>David et al. 2018</a>"
"K2-233 d","K2-233",1,"Published Confirmed",2018,"Transit",24.36810000000,0.1516000000,0.180000,525.00,12.7000,2.36300000,0.06200000,-0.06200000,0.21081310,10.30000000,2.40000000,-2.60000000,0.03240742,"Mass",4.300000,"K3",4796.00,66.00,-66.00,0.710000,0.790000,-0.0820,0.0280,-0.0280,0.3600,4.530000,67.50620000,"<a refstr=BARRAG_AMP_AACUTE_N_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.522.3458B/abstract target=ref>Barrag&aacute;n et al. 2023</a>","<a refstr=BARRAG_AMP_AACUTE_N_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.522.3458B/abstract target=ref>Barrag&aacute;n et al. 2023</a>","<a refstr=DAVID_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..222D/abstract target=ref>David et al. 2018</a>"
"OGLE-2017-BLG-0373L b","OGLE-2017-BLG-0373L",1,"Published Confirmed",2018,"Microlensing",,2.4240000000,,,,,,,,127.00000000,202.00000000,-82.00000000,0.40100000,"Mass",,,,,,,0.248000,,,,,,5915.00000000,"<a refstr=SKOWRON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AcA....68...43S/abstract target=ref>Skowron et al. 2018</a>","<a refstr=SKOWRON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AcA....68...43S/abstract target=ref>Skowron et al. 2018</a>","<a refstr=SKOWRON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AcA....68...43S/abstract target=ref>Skowron et al. 2018</a>"
"gam Lib b","gam Lib",1,"Published Confirmed",2018,"Radial Velocity",414.88000000000,1.3190000000,0.160000,,,,,,,357.87478628,32.10066911,-34.32546796,1.12600000,"Msini",,"K0 III",4879.00,,,12.380000,1.780000,-0.2700,0.0800,-0.1000,,2.500000,47.40170000,"<a refstr=TENG_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023PASJ...75.1030T/abstract target=ref>Teng et al. 2023</a>","<a refstr=TENG_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023PASJ...75.1030T/abstract target=ref>Teng et al. 2023</a>","<a refstr=TAKARADA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018PASJ...70...59T/abstract target=ref>Takarada et al. 2018</a>"
"gam Lib c","gam Lib",1,"Published Confirmed",2018,"Radial Velocity",966.49000000000,2.3180000000,0.065000,,,,,,,1662.56039702,38.13940884,-46.72077583,5.23100000,"Msini",,"K0 III",4879.00,,,12.380000,1.780000,-0.2700,0.0800,-0.1000,,2.500000,47.40170000,"<a refstr=TENG_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023PASJ...75.1030T/abstract target=ref>Teng et al. 2023</a>","<a refstr=TENG_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023PASJ...75.1030T/abstract target=ref>Teng et al. 2023</a>","<a refstr=TAKARADA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018PASJ...70...59T/abstract target=ref>Takarada et al. 2018</a>"
"24 Boo b","24 Boo",1,"Published Confirmed",2018,"Radial Velocity",30.33000000000,0.1940000000,0.032000,,,,,,,280.64248338,11.44182265,-13.66662150,0.88300000,"Msini",,"G3 IV",4816.00,,,12.190000,1.050000,-0.7800,0.1000,-0.1000,,2.280000,95.98630000,"<a refstr=TENG_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023PASJ...75.1030T/abstract target=ref>Teng et al. 2023</a>","<a refstr=TENG_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023PASJ...75.1030T/abstract target=ref>Teng et al. 2023</a>","<a refstr=TAKARADA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018PASJ...70...59T/abstract target=ref>Takarada et al. 2018</a>"
"OGLE-2017-BLG-1434L b","OGLE-2017-BLG-1434L",1,"Published Confirmed",2018,"Microlensing",,1.1800000000,,,,,,,,4.43000000,0.25000000,-0.25000000,0.01393834,"Mass",,,,,,,0.234000,,,,,,860.00000000,"<a refstr=BLACKMAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..279B/abstract target=ref>Blackman et al. 2021</a>","<a refstr=BLACKMAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..279B/abstract target=ref>Blackman et al. 2021</a>","<a refstr=UDALSKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AcA....68....1U/abstract target=ref>Udalski et al. 2018</a>"
"HATS-43 b","HATS-43",1,"Published Confirmed",2018,"Transit",4.38884970000,0.0494400000,0.173000,1003.00,,13.22662000,0.56045000,-0.56045000,1.18000000,82.95363000,17.16282000,-17.16282000,0.26100000,"Mass",0.191000,,5099.00,61.00,-61.00,0.812000,0.837000,0.0500,0.0410,-0.0410,8.6000,4.539000,362.27300000,"<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>","<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>","<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>"
"HATS-44 b","HATS-44",1,"Published Confirmed",2018,"Transit",2.74390040000,0.0364900000,0.279000,1161.00,,11.96000300,1.40112500,-0.79583900,1.06700000,177.98480000,34.96130000,-34.96130000,0.56000000,"Mass",0.560000,,5080.00,100.00,-100.00,0.847000,0.860000,0.3200,0.0710,-0.0710,9.7000,4.514000,446.03500000,"<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>","<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>","<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>"
"HATS-45 b","HATS-45",1,"Published Confirmed",2018,"Transit",4.18762440000,0.0551100000,0.240000,1518.00,,14.41477400,1.04243700,-1.04243700,1.28600000,222.48100000,47.67450000,-47.67450000,0.70000000,"Mass",0.410000,,6450.00,110.00,-110.00,1.315000,1.272000,0.0200,0.0680,-0.0680,1.5200,4.305000,772.11000000,"<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>","<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>","<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>"
"HATS-46 b","HATS-46",1,"Published Confirmed",2018,"Transit",4.74237290000,0.0536700000,0.559000,1054.00,,10.12172700,0.65012200,-0.50440500,0.90300000,54.98459000,19.70546000,-19.70546000,0.17300000,"Mass",0.280000,,5495.00,69.00,-69.00,0.853000,0.917000,-0.0600,0.0460,-0.0460,3.0000,4.542000,453.80800000,"<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>","<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>","<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>"
"HATS-7 b","HATS-7",1,"Published Confirmed",2015,"Transit",3.18531500000,0.0401200000,0.170000,1084.00,,6.31066700,0.51561400,-0.38110600,0.56300000,38.13960000,3.81396000,-3.81396000,0.12000000,"Mass",0.830000,"K2",4985.00,50.00,-50.00,0.815000,0.849000,0.2500,0.0800,-0.0800,7.8000,4.545000,240.70700000,"<a refstr=BAKOS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...813..111B/abstract target=ref>Bakos et al. 2015</a>","<a refstr=BAKOS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...813..111B/abstract target=ref>Bakos et al. 2015</a>","<a refstr=BAKOS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...813..111B/abstract target=ref>Bakos et al. 2015</a>"
"HD 47366 b","HD 47366",1,"Published Confirmed",2016,"Radial Velocity",360.08000000000,1.2070000000,0.071000,,,,,,,661.71874337,31.46501229,-35.91460999,2.08200000,"Msini",,"K1 III",4866.00,100.00,-100.00,7.300000,1.810000,-0.0200,0.0900,-0.0900,1.6100,2.970000,84.35520000,"<a refstr=TENG_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023PASJ...75.1030T/abstract target=ref>Teng et al. 2023</a>","<a refstr=SATO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...59S/abstract target=ref>Sato et al. 2016</a>","<a refstr=SATO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...59S/abstract target=ref>Sato et al. 2016</a>"
"HD 47366 c","HD 47366",1,"Published Confirmed",2016,"Radial Velocity",677.53000000000,1.8400000000,0.161000,,,,,,,483.73483545,22.88364530,-22.24798849,1.52200000,"Msini",,"K1 III",4866.00,100.00,-100.00,7.300000,1.810000,-0.0200,0.0900,-0.0900,1.6100,2.970000,84.35520000,"<a refstr=TENG_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023PASJ...75.1030T/abstract target=ref>Teng et al. 2023</a>","<a refstr=SATO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...59S/abstract target=ref>Sato et al. 2016</a>","<a refstr=SATO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...59S/abstract target=ref>Sato et al. 2016</a>"
"NGTS-3 A b","NGTS-3 A",1,"Published Confirmed",2018,"Transit",1.67537280000,0.0230000000,,,,16.58932000,4.14733000,-4.14733000,1.48000000,756.43540000,82.63580000,-82.63580000,2.38000000,"Mass",0.310000,"G6 V",5600.00,150.00,-150.00,0.930000,1.017000,0.1200,0.1500,-0.1500,,,743.97200000,"<a refstr=G_UUML_NTHER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.4720G/abstract target=ref>G&uuml;nther et al. 2018</a>","<a refstr=G_UUML_NTHER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.4720G/abstract target=ref>G&uuml;nther et al. 2018</a>","<a refstr=G_UUML_NTHER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.4720G/abstract target=ref>G&uuml;nther et al. 2018</a>"
"HD 89345 b","HD 89345",1,"Published Confirmed",2018,"Transit",11.81430000000,0.1066000000,0.220000,1089.00,,7.39794000,0.31385200,-0.33627000,0.66000000,34.96130000,5.40311000,-5.72094000,0.11000000,"Mass",0.471000,,5576.00,73.00,-76.00,1.747000,1.157000,0.4210,0.0460,-0.0540,7.5300,4.016000,132.34500000,"<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..127Y/abstract target=ref>Yu et al. 2018</a>","<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..127Y/abstract target=ref>Yu et al. 2018</a>","<a refstr=VAN_EYLEN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.4866V/abstract target=ref>Van Eylen et al. 2018</a>"
"OGLE-2017-BLG-1140L b","OGLE-2017-BLG-1140L",1,"Published Confirmed",2018,"Microlensing",,1.0200000000,,,,,,,,505.00000000,110.00000000,-83.00000000,1.59000000,"Mass",,,,,,,0.211000,,,,,,,"<a refstr=CALCHI_NOVATI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..261C/abstract target=ref>Calchi Novati et al. 2018</a>","<a refstr=CALCHI_NOVATI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..261C/abstract target=ref>Calchi Novati et al. 2018</a>","<a refstr=CALCHI_NOVATI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..261C/abstract target=ref>Calchi Novati et al. 2018</a>"
"K2-239 b","K2-239",1,"Published Confirmed",2018,"Transit",5.24000000000,0.0441000000,,502.00,,1.10000000,0.10000000,-0.10000000,0.09813543,,,,,,,"M3.0 V",3420.00,18.00,-18.00,0.360000,0.400000,-0.1000,0.1000,-0.1000,,4.900000,31.08490000,"<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>","<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>","<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>"
